       30.0909782296        1.0000000000     1      146.8637807248      158.9492039112      246.0440302209
       24.5479657180        1.0000000000     1      114.3284399301      189.3729178871      249.2735293851
       24.8075451941        1.0000000000     1      143.2013267428      160.0045470653      266.4147915789
       23.7233624545        1.0000000000     1      127.7424602427      170.0288827310      210.6670317911
       18.2310292286        1.0000000000     1      115.3312176335      187.3710747542      240.7617987902
       17.5801513593        1.0000000000     1      123.3808434871      180.8321028141      233.4557318189
       21.2090819492        1.0000000000     1      117.7416886860      177.0753237003      221.3484661312
       18.8039440172        1.0000000000     1      132.4697884080      168.0622815685      230.7611192090
       21.5024287887        1.0000000000     1      112.3740176211      188.1376749562      225.9996694202
       17.0910244999        1.0000000000     1      119.4706233553      183.1101773555      252.6677503974
       18.3445317671        1.0000000000     1      115.4628728430      192.5283265210      260.3736668423
       24.2911182819        1.0000000000     1      122.3876279740      175.9668470815      223.2968645322
       24.6228742377        1.0000000000     1      123.3065737376      178.7503098129      253.0729992622
       23.9481030058        1.0000000000     1      120.4917139689      170.9897856792      235.7566404793
       32.7515515067        1.0000000000     1      107.7510850231      189.2165793163      218.4898842019
       35.9000062300        1.0000000000     1      117.2052611460      183.6859876442      189.5992813945
       27.0589660277        1.0000000000     1      123.8627435438      181.9714756668      243.9528841260
       23.9088558696        1.0000000000     1      121.0652689331      178.8258490691      246.3759422219
       17.6907864057        1.0000000000     1      121.6068076370      181.7367978828      240.2859728166
       27.3889688100        1.0000000000     1      109.5042763491      190.2906417831      217.7708652955
       27.8540183360        1.0000000000     1      139.6335679347      159.3276578926      257.6556014377
       29.5190291784        1.0000000000     1      112.2116985406      179.8895162417      218.1723250956
       25.2324843823        1.0000000000     1      130.6458676030      176.0879890623      255.3778332525
       21.8569049714        1.0000000000     1      130.5528325823      174.6035259170      247.0285998970
       24.0219235218        1.0000000000     1      132.4642190352      163.2058416587      220.6917363278
       34.9380673776        1.0000000000     1      130.9830939441      157.1179661446      214.8643762324
       27.6174899541        1.0000000000     1      123.9051926288      169.9266546917      240.7106373314
       20.0953400278        1.0000000000     1      135.2216377607      157.0457334127      237.8792594344
       25.1414855568        1.0000000000     1      124.3768691652      169.3073996259      225.7146902729
       35.3108088101        1.0000000000     1      112.8554448703      175.9682218250      215.5733023325
       23.6440153674        1.0000000000     1      119.7881073786      178.9013538628      242.0550129409
       40.7719986107        1.0000000000     1      137.0562409657      161.6401425234      254.4025352607
       26.3692277411        1.0000000000     1      139.6895215783      163.1535185657      261.5554003562
       31.8084608102        1.0000000000     1      127.2298282759      166.3828324908      240.2299372823
       21.7858960985        1.0000000000     1      124.2300314594      177.5399644212      252.0736486745
       25.9267456688        1.0000000000     1      120.7866172542      179.8753593390      236.5105695664
       27.5124319085        1.0000000000     1      121.0342908666      176.2369216914      224.1933975174
       28.0424789768        1.0000000000     1      119.8525383085      181.2902802282      218.1364080694
       20.5617748207        1.0000000000     1      118.9914266804      179.2766345358      237.5544989316
       23.4156187685        1.0000000000     1      115.8487839197      180.5671215270      221.4832062687
       22.6902026378        1.0000000000     1      125.9737702093      179.0152693940      252.6602886106
       21.4376539883        1.0000000000     1      117.5480182122      185.3707964819      245.1080724377
       29.9243181894        1.0000000000     1      125.2669107333      169.5525030949      195.2033311742
       36.3047256144        1.0000000000     1      113.6820051026      185.7662157042      193.8727103136
       22.8360089566        1.0000000000     1      116.9588985405      189.8610436684      253.5248448027
       19.2460856978        1.0000000000     1      118.2905740137      183.3757536473      252.7118466606
       29.1867102122        1.0000000000     1      117.5824473083      183.9921284664      218.6854213576
       17.7775248788        1.0000000000     1      120.9200582227      179.4974061305      242.0559832432
       16.7642668884        1.0000000000     1      116.0618524403      189.9703582712      224.1300099807
       21.6296678094        1.0000000000     1      117.9921689916      171.3019152922      217.4830918768
       33.0837868874        1.0000000000     1      110.4010680442      188.4278391205      235.3868952949
       28.4175719920        1.0000000000     1      108.5107986910      197.6345032811      265.2488230031
       17.7518091223        1.0000000000     1      127.0053409222      169.4172093343      246.5091376452
       19.8646745611        1.0000000000     1      120.1358773654      179.2904486804      233.1511620900
       27.8942629543        1.0000000000     1      128.1464315172      161.7805450568      225.1898117928
       22.4230648806        1.0000000000     1      122.2178519666      182.3606903445      248.2614075119
       23.8463307257        1.0000000000     1      122.7835959462      180.1221153272      239.2442472260
       23.5668329905        1.0000000000     1      129.4665926484      174.2277883585      251.8670034938
       23.8819622071        1.0000000000     1      128.3808468176      168.4924565900      236.3391474837
       22.0648212308        1.0000000000     1      117.9810605559      181.6236102739      244.6395895362
       21.9855842043        1.0000000000     1      134.7718396015      162.4482656652      235.4882121035
       27.3399125287        1.0000000000     1      120.3090481001      178.2319175464      232.5475796521
       25.0117339290        1.0000000000     1      134.2924137004      162.9040941723      237.0651702771
       28.7021591911        1.0000000000     1      127.5936401696      165.4039558655      210.7566569031
       31.0838417982        1.0000000000     1      125.4328217721      171.2801963387      201.2105425963
       30.4099872799        1.0000000000     1      127.2394477238      158.5058040793      202.6929496731
       32.4304654956        1.0000000000     1      117.1830969036      186.1051924895      237.6756503418
       21.6368111656        1.0000000000     1      130.1039882138      168.8240808274      234.2210197954
       23.5869112349        1.0000000000     1      130.8733642717      170.4184255744      236.4306951624
       23.9910325876        1.0000000000     1      127.0395165867      167.1023249688      234.9690046163
       18.5855703112        1.0000000000     1      113.8117809649      191.5200557344      243.2716001100
       26.5833936834        1.0000000000     1      125.8561474779      166.3867684822      213.6969272670
       18.1498292922        1.0000000000     1      117.8483389794      185.9078828169      255.5858429728
       27.6294848383        1.0000000000     1      135.0268107545      150.9055054410      203.0826469062
       24.6687021227        1.0000000000     1      120.0918048916      185.8215699353      252.2052795167
       18.3710703206        1.0000000000     1      125.7178822362      169.9056587235      232.8416518761
       19.5917883351        1.0000000000     1      127.3130420806      168.4719878645      232.6058038781
       22.2805928764        1.0000000000     1      114.3743505684      193.3141783410      233.9036954024
       16.4482571229        1.0000000000     1      122.4517747677      180.5538935466      252.8158553945
       17.0437972406        1.0000000000     1      115.8884856474      184.7392546442      242.2608092869
       21.5468507048        1.0000000000     1      108.7282420221      204.3265340362      250.5994291075
       18.4984518887        1.0000000000     1      127.6351272034      165.1620822909      232.7411656858
       30.9693969255        1.0000000000     1      104.8925353065      203.7483065905      267.1152548400
       22.5997375943        1.0000000000     1      110.5546695427      199.3479622098      271.9497214158
       22.4925134947        1.0000000000     1      117.8381621709      178.0783681676      209.6048744888
       21.7402326428        1.0000000000     1      124.1286074908      175.6234412802      220.2001565143
       27.1649289852        1.0000000000     1      136.6319641048      159.4027905583      251.8231509062
       21.6442278016        1.0000000000     1      114.7387792240      188.0018624148      205.1021288797
       21.8201484195        1.0000000000     1      107.1914889802      202.7840403395      223.7302703818
       24.0765626041        1.0000000000     1      106.9191695586      204.1019439386      274.5136388316
       28.5831738502        1.0000000000     1      122.4891324517      166.1642034821      206.3610550597
       32.9752036567        1.0000000000     1      143.2392825067      152.7156644424      246.7698702366
       28.7951340793        1.0000000000     1      144.0798177398      151.6922168426      243.2546948310
       17.6036436441        1.0000000000     1      128.7420826057      165.9292848973      224.7320895493
       17.4457274113        1.0000000000     1      126.5617801982      168.6107838935      227.3600995211
       27.9617399659        1.0000000000     1      112.8466791725      175.2950599282      216.4205512323
       23.5720878487        1.0000000000     1      128.5788890309      168.2493464369      216.2612006964
       21.1703740023        1.0000000000     1      142.4299071271      148.9566028284      222.0534885535
       23.4004876010        1.0000000000     1      125.3837850963      175.7877246507      246.1281079344
       27.9332476815        1.0000000000     1      120.2786264528      178.1764207143      242.1265695634
       20.6912648866        1.0000000000     1      133.4937602693      163.8137654688      234.9820863318
       19.2584811522        1.0000000000     1      128.9599017464      168.1524163010      236.3930915851
       17.8891732429        1.0000000000     1      134.0488382371      165.5475916622      238.0384329062
       19.1478230517        1.0000000000     1      135.3506507066      157.2341961011      231.3200833092
       30.7024273778        1.0000000000     1      129.0534105331      153.6094139466      202.4278335993
       23.5347715020        1.0000000000     1      135.0646892740      160.4570770333      217.7257773981
       20.9516232648        1.0000000000     1      129.5999013978      175.2159748085      237.9231944235
       24.0487197534        1.0000000000     1      110.7700043544      192.2825340798      249.6284832741
       21.3023043906        1.0000000000     1      131.9167782390      170.5079199511      235.3908909096
       32.7872783936        1.0000000000     1      113.2215473777      181.2051811013      236.0760791294
       22.6870949106        1.0000000000     1      119.8104715956      184.3726496094      246.1484929170
       21.9802591185        1.0000000000     1      140.5842030830      159.3311339448      259.1914132833
       30.5673313504        1.0000000000     1      143.7489570859      156.3030627443      234.4840007054
       31.1918859745        1.0000000000     1      118.9930051276      185.9712728542      202.1703734967
       24.6930338881        1.0000000000     1      133.1957000892      163.5324415653      219.9361795427
       27.8682786617        1.0000000000     1      107.4632049008      200.6675440198      259.7379717146
       25.3270690172        1.0000000000     1      127.5267357602      175.3224861324      234.5726038427
       26.1078788972        1.0000000000     1      116.1678566551      181.4891255772      242.2437852250
       23.4842195169        1.0000000000     1      134.0349745222      157.2160805753      236.2151252112
       24.2546413775        1.0000000000     1      113.0502265688      185.2582868576      245.4534312832
       24.7253729805        1.0000000000     1      123.5903901580      167.6419142967      223.3578125075
       26.6205290958        1.0000000000     1      132.1858648943      161.5575507946      233.5126426692
       22.3208875463        1.0000000000     1      128.2449797764      163.6172462269      227.8996527070
       25.1897859250        1.0000000000     1      121.5914558928      178.8609779511      207.6916845467
       23.9589839390        1.0000000000     1      126.2545382764      173.5965334779      229.2096674651
       31.3109649414        1.0000000000     1      114.9630901838      188.4547923208      205.8435511409
       31.4065949507        1.0000000000     1      122.1165068593      170.2448187165      224.0856187572
       28.6644671420        1.0000000000     1      114.9870711712      178.0767790627      220.0048248458
       29.1230090809        1.0000000000     1      128.6355079670      168.1178042709      233.4593101569
       24.6056208456        1.0000000000     1      126.4673618023      170.2707925647      217.4857119793
       24.5828995205        1.0000000000     1      129.4833722854      161.7155863725      217.0789684144
       34.5451779099        1.0000000000     1      129.5907898245      160.6554995714      231.5656742854
       26.1511413796        1.0000000000     1      134.7957797052      152.6863848323      209.1219631069
       24.9544072717        1.0000000000     1      120.1683074543      177.5775810864      239.9503836448
       23.3157983679        1.0000000000     1      126.0354471124      171.2562868572      237.0769472215
       19.1714231425        1.0000000000     1      140.2175567997      149.9887161258      221.0141937987
       33.6638205466        1.0000000000     1      117.6008991597      176.8602455876      230.6927588920
       33.3305448777        1.0000000000     1      126.4856402397      164.7469266853      194.9613148570
       24.3689099286        1.0000000000     1      122.3486164316      167.3654645039      230.9192765511
       33.3891825431        1.0000000000     1      118.3469713957      175.6849204483      195.1246324265
       30.1772129625        1.0000000000     1      104.3974850797      206.4662666290      269.1498626468
       28.4476352966        1.0000000000     1      106.7682594630      200.6915047096      262.0891199231
       21.4459417588        1.0000000000     1      142.2231304977      151.2389576084      208.9873031793
       22.8961551699        1.0000000000     1      132.6504587026      163.3374197527      224.0856728924
       20.3544432506        1.0000000000     1      136.9089639540      158.5080558015      230.7370954189
       18.6467742651        1.0000000000     1      136.9103468326      156.6919975587      229.8112577591
       26.0964311221        1.0000000000     1      138.4183869656      152.2785632504      194.7112400516
       18.1249282121        1.0000000000     1      113.2397608647      191.7461034189      246.0620164062
       24.6133150278        1.0000000000     1      123.4225723878      178.0819779075      252.8729991917
       17.2554634222        1.0000000000     1      109.1360310503      199.7345561390      261.5599022555
       17.7893737024        1.0000000000     1      106.2190299988      200.8848290806      238.3560450920
       32.3850890889        1.0000000000     1      131.0497562620      168.6568122227      203.3286871822
       23.2055095708        1.0000000000     1      120.4591305776      179.7527868200      208.3891376478
       32.0004454439        1.0000000000     1      132.3058619387      164.7480130835      203.2302471817
       16.7378460907        1.0000000000     1      105.2977472272      206.8777491864      240.0465199653
       32.3667058334        1.0000000000     1      136.3146101621      152.4644400636      208.5684480465
       27.3954572949        1.0000000000     1      108.7661212043      201.1789279804      259.3146245780
       23.6555552729        1.0000000000     1      121.0806966448      184.0684628099      240.4246573512
       17.3467635991        1.0000000000     1      127.5659395150      173.0929738525      220.9779325448
       17.2858328073        1.0000000000     1      120.8187604173      180.9405033046      237.7050858799
       18.4098734318        1.0000000000     1      126.0970791725      174.6820271514      211.8398710925
       26.0172567597        1.0000000000     1      117.1979068351      181.5010379726      217.2623674378
       17.9216992074        1.0000000000     1      117.2728602369      188.0920138907      257.6702844996
       17.9966461804        1.0000000000     1      130.3166214122      161.1977716451      223.9157001534
       17.4113975445        1.0000000000     1      117.8739317394      186.5123902973      213.9960205250
       22.1493461118        1.0000000000     1      132.7545931855      160.5555864154      220.1026286251
       20.9447305172        1.0000000000     1      124.5701555510      177.8851991904      262.5204707705
       22.3776860874        1.0000000000     1      126.5920423644      164.7939828355      221.5181355895
       31.7561801064        1.0000000000     1      128.0820759225      168.6309205414      220.1556442144
       24.5792442223        1.0000000000     1      111.5202475986      177.8831309492      216.9935991383
       18.8405541791        1.0000000000     1      121.6229306846      177.0469899725      212.9483396984
       19.7296546013        1.0000000000     1      130.2975167993      165.0476280162      220.4606331295
       25.0666952785        1.0000000000     1      132.8148106219      159.1238220417      228.3047520262
       30.1573536827        1.0000000000     1      113.3583437425      185.1084809883      222.4778871315
       20.0079538381        1.0000000000     1      131.4802698318      161.6038208012      224.1218425554
       30.1498001350        1.0000000000     1      112.1540560228      181.5264065246      213.0619553324
       27.4455628510        1.0000000000     1      114.0419674381      188.7071571473      245.9403294800
       31.4445835294        1.0000000000     1      105.4802218003      204.6831059516      266.6357815220
       22.6630015172        1.0000000000     1      129.6677232062      171.3965473500      245.5036374591
       21.7453880700        1.0000000000     1      115.0926140089      188.5685187528      235.8789988826
       24.6358116662        1.0000000000     1      111.2992067164      197.6555935501      262.1598546678
       40.8499306650        1.0000000000     1      106.7652085083      203.1322990680      267.8587731878
       24.2593342431        1.0000000000     1      110.0869870614      193.5714638786      251.2432282077
       31.3853202565        1.0000000000     1      140.7173109857      155.5310984194      251.8982090055
       18.8003313939        1.0000000000     1      125.4323822555      176.6459291190      234.4565091561
       31.1041036400        1.0000000000     1      142.9387077060      150.3242564298      200.7840960038
       32.5496417954        1.0000000000     1      137.7534356834      156.2774636776      191.8849046868
       31.9182740145        1.0000000000     1      132.2937155251      158.0049186033      196.8512569830
       23.8486875318        1.0000000000     1      105.4404086936      195.4414764853      233.5014925938
       29.1955403005        1.0000000000     1      116.4729298035      178.5207264220      219.2786269082
       35.5724997870        1.0000000000     1      114.0097436099      181.1360774751      226.6343266522
       31.1095108652        1.0000000000     1      115.2784384329      180.0491374436      202.1853076991
       32.2570513252        1.0000000000     1      115.4573904028      176.1573331891      215.3153389895
       33.2913217907        1.0000000000     1      115.0019533439      185.4421372413      234.7425773343
       36.0353947808        1.0000000000     1      122.6033108638      167.6466288730      196.2671078282
       31.2588124686        1.0000000000     1      130.5198544626      166.6059123513      224.9856872139
       29.5663842786        1.0000000000     1      113.9059148560      178.5862643521      236.1931769252
       32.6746269152        1.0000000000     1      124.7398502395      163.3204294444      212.7055562336
       24.1582230540        1.0000000000     1      113.9946614792      183.1163857381      241.7350083139
       31.8142172342        1.0000000000     1      124.7988513671      171.5362102533      238.8800855991
       28.9532544460        1.0000000000     1      123.8166324223      163.9384104896      228.2002457138
       20.8351613765        1.0000000000     1      110.9961672317      191.4542384569      236.7604215374
       27.6536134122        1.0000000000     1      126.3258703024      160.6940704250      229.1389614531
       33.6472238738        1.0000000000     1      143.6395292736      148.0043081947      241.3254090726
       28.4541628023        1.0000000000     1      125.3521232939      162.5427180984      230.1581659168
       28.0142648268        1.0000000000     1      111.6835123979      182.9083366344      240.7118465031
       28.5932850025        1.0000000000     1      133.4818879939      153.2210517271      202.4635417418
       22.7938694114        1.0000000000     1      133.2662090954      158.0598061857      219.3166697386
       24.4876208184        1.0000000000     1      130.9293813029      160.0952822399      220.6823017649
       22.7184841265        1.0000000000     1      131.8904604886      165.4836189801      221.3477722824
       26.4758981311        1.0000000000     1      121.3724195641      186.0282218960      255.0650246891
       31.9067130651        1.0000000000     1      123.3536780201      174.0849221896      221.5336440171
       32.4506728690        1.0000000000     1      142.0593579625      150.0371832558      206.7846929835
       32.6085023775        1.0000000000     1      131.4991280889      155.7951089279      198.6537517603
       24.7665715766        1.0000000000     1      130.7411696267      169.1298253243      237.0782292762
       31.5076723057        1.0000000000     1      112.3995551522      186.0726760012      246.3222832394
       23.6104143940        1.0000000000     1      122.3739519644      170.7438247380      233.0850006548
       32.8913909943        1.0000000000     1      119.4495299330      172.6975172954      214.7127050322
       24.5707614247        1.0000000000     1      117.6071249266      181.2364597679      234.7984707676
       27.4762869905        1.0000000000     1      108.9642991988      192.4684961870      253.7618002932
       19.6245710593        1.0000000000     1      109.8748722425      200.2198171590      249.4491516912
       28.7579538492        1.0000000000     1      129.8948958775      160.7360472202      216.9175887515
       19.2023425244        1.0000000000     1      117.7529331562      187.6769750255      247.5238303962
       19.5608259278        1.0000000000     1      120.3291635966      181.0372347357      233.8690513733
       22.0508712735        1.0000000000     1      119.4415116358      184.9916377710      251.6019280168
       34.2521272355        1.0000000000     1      108.7414251480      197.2315634700      257.7413034488
       24.1407332994        1.0000000000     1      110.7398082508      189.6243597204      229.5714018298
       22.0356741001        1.0000000000     1      116.3496839433      180.3011283828      214.4339312908
       37.3476938749        1.0000000000     1      124.9878306757      172.3906383293      233.6033354716
       36.6773524859        1.0000000000     1      112.8700467421      173.4663714535      205.0308340039
       35.3160193011        1.0000000000     1      113.3078373935      173.3159399472      216.5054943838
       44.7858580137        1.0000000000     1      126.6674639099      155.6150283911      198.3604834654
       22.8863840272        1.0000000000     1      124.2300476258      176.4190766748      201.9457249396
       27.5936329279        1.0000000000     1      111.9161499184      187.9172796688      225.9575284112
       42.2493219218        1.0000000000     1      123.4103995946      168.4129865966      212.0245245170
       29.2495407112        1.0000000000     1      113.4076592396      180.7404381814      220.5685929763
       29.5333380401        1.0000000000     1      130.5063878731      156.2909532795      201.1669978539
       26.7496518763        1.0000000000     1      117.2224883513      182.2798292502      228.8893756108
       20.7096232530        1.0000000000     1      116.1796672297      181.3476464418      229.0062313427
       36.5391685513        1.0000000000     1      123.4689010760      165.4658518549      194.9657611662
       25.1560864399        1.0000000000     1      124.5865274388      171.5796195278      238.6711398649
       26.4890594289        1.0000000000     1      123.4622351422      174.7999926319      223.8900375962
       25.0102654759        1.0000000000     1      132.7642362593      160.9248085262      230.1143802686
       35.0044960955        1.0000000000     1      140.2437363747      147.0726722033      197.8278183481
       31.4463884109        1.0000000000     1      111.0473488732      189.7289780551      252.8358529963
       43.2398441505        1.0000000000     1      114.4619596042      186.8925225784      235.8646198119
       38.8463169879        1.0000000000     1      131.4104582367      164.5451471372      211.4032888365
       27.2781429589        1.0000000000     1      111.1418385969      187.3997646412      226.4147217811
       47.2616917901        1.0000000000     1      132.0592113224      151.1007037579      199.8482787714
       19.8490940877        1.0000000000     1      117.2065643701      188.0406342278      241.6816938737
       31.3617006619        1.0000000000     1      108.0332894422      198.0921641830      261.6554853525
       27.9571641293        1.0000000000     1      129.1326986870      163.2817533639      230.8927570439
       47.7311656105        1.0000000000     1      132.6977474340      149.2942710490      204.0824799601
       20.4014236792        1.0000000000     1      130.9578536107      164.9729742387      205.9658256469
       40.4365226450        1.0000000000     1      114.4567616262      168.8662406457      210.2839750875
       35.7651100506        1.0000000000     1      109.5196883257      177.5089954194      216.7515445632
       38.1293134548        1.0000000000     1      131.4201053625      159.0448661254      229.1431294774
       24.7378848654        1.0000000000     1      133.7327525878      158.0953716398      232.3307396063
       33.8734229588        1.0000000000     1      136.8012033214      144.2062176084      200.0765684020
       25.7897678297        1.0000000000     1      124.0463748593      171.1886950443      244.0421597203
       43.5203651184        1.0000000000     1      121.1473406530      161.5138813295      203.8435657087
       21.0491217212        1.0000000000     1      137.5412339156      150.9574539332      209.9720537607
       36.8008834426        1.0000000000     1      112.7515335516      170.5701109638      208.3650414005
       35.7159736260        1.0000000000     1      120.8800883820      160.4263572573      200.5197372799
       41.3769322496        1.0000000000     1      126.9347162903      161.4716009501      208.8833508701
       38.1285507983        1.0000000000     1      114.6279338085      169.7494458521      216.0695883509
       42.7158739512        1.0000000000     1      117.0080808711      176.4636410894      227.2326294800
       35.4650270624        1.0000000000     1      131.3181463059      159.6983351935      208.5865300620
       39.2939419894        1.0000000000     1      127.7027197479      161.3884311870      211.6230896315
       33.6396217687        1.0000000000     1      112.1424603859      172.8297440030      218.0326518076
       36.0145572520        1.0000000000     1      103.1977285216      194.5290603417      232.2950440856
       34.1568134095        1.0000000000     1      132.2729845133      150.9245668250      205.3586087738
       36.2643324844        1.0000000000     1      113.8855151344      182.4466862691      223.7072906832
       34.2397978620        1.0000000000     1      110.1546558724      187.5925151916      202.5090510255
       35.1320165106        1.0000000000     1      125.2064951707      162.0005437360      210.3462919411
       27.2106298715        1.0000000000     1      117.1845207416      176.0780550095      226.0158816185
       33.6511543858        1.0000000000     1      113.8322405992      178.3506900377      208.3603118867
       37.1574217636        1.0000000000     1      132.1552510149      149.4307008213      185.8518773020
       34.4853792202        1.0000000000     1      142.3443764366      147.1750699701      183.3605850888
       35.7985683444        1.0000000000     1      119.4072596598      170.8076178043      224.2488948457
       34.7442684035        1.0000000000     1      129.6593545660      158.3960484476      214.9614485500
       30.6516184536        1.0000000000     1      132.4992534691      150.3812031890      210.5168738359
       31.8960181174        1.0000000000     1      138.6973299758      146.1114706075      202.2963579085
       40.4031050615        1.0000000000     1      124.4418389450      162.6638656418      175.3492514770
       43.7431555642        1.0000000000     1      125.6120244831      156.1120695509      187.2678951733
       29.8230726734        1.0000000000     1      112.3181790269      179.6450768094      224.5958724528
       32.6243676734        1.0000000000     1      123.7140137219      162.0104629228      212.8412191297
       35.4131465890        1.0000000000     1      119.3145163165      171.2643192410      209.7836618331
