       55.8434529785     5641.1297964122         1        14         9      130.7530747732      181.6894786598      254.5166805957
       15.6647680249     5629.5342370006         1         5         5      118.1705904928      191.6310474245      252.8777427767
       31.8004641382     5630.3868693241         1        37         5      122.6582625183      175.9079205685      234.2853852269
       16.8532794732     5634.7947585034         1        24        37      124.6243535746      177.1597308579      240.1629849556
       57.5005114447     5640.8716157599         1         9         5      141.7039983059      171.7953207098      262.7478536281
       58.0029935268     5642.6710592017         1        11         5      145.9932875805      157.9985137771      241.7893656716
       52.5859643658     5641.2196899308         1        12         1      137.0713919524      177.4395674472      269.3783348319
       20.9950679760     5632.7322035090         1        11         5      121.8601903804      179.5919197429      252.7186944233
       30.7165525757     5627.8595197150         1        38        11      129.0248036838      159.8136606125      228.6792960444
       26.5219429412     5635.1085752636         1        38        16      127.2593690036      172.3249855141      237.2783653021
       32.5504147083     5628.5355619474         1        39        35      123.9839144978      181.7055842032      252.4418590243
       21.8364179508     5633.2699173408         1         6        40      129.7351685696      167.4536690979      243.0603641888
       21.4114216589     5632.0830903946         1        39        40      119.0554969963      185.1810488777      250.5741242196
       18.1104094104     5633.0836012693         1         6         5      127.5629629415      172.8943643514      242.1632524046
       32.9354705120     5629.4027523363         1        24         5      127.4907243812      164.2254937030      233.4762643243
       17.1460514474     5633.4341082088         1        32        32      126.8214643049      177.0326946385      257.2228480866
       26.1059669181     5633.5484275468         1        25         7      119.0927356117      187.7459006090      261.6391774075
       33.9732078662     5630.9704670594         1         9        36      128.5714347132      167.8508276050      215.3802908958
       61.0006241955     5641.8220417459         1        13        31      125.3010847905      192.8965577235      272.1394604842
       22.7850867606     5631.2775940230         1        18        39      134.4548052824      170.1128497140      257.5733788962
       34.6837647923     5631.7279845872         1        23        31      116.3527040284      189.3687063036      250.9789451449
       20.8508249024     5632.1073254504         1        31        39      116.8555034179      192.1834459798      262.7522459531
       25.4086814917     5633.3372449892         1        28        36      129.4452877367      175.4270095237      236.2732283704
       21.8121589953     5633.0394017196         1        14        30      131.2818913554      166.1319217742      246.3505068309
       33.9922689660     5630.7085653319         1        12        28      131.7086751435      167.7446867143      211.7565873534
       21.6608168937     5632.3061139334         1        30        41      119.3091314181      182.5377776726      251.1023846264
       52.8347376151     5641.4647745995         1        41        40      127.2997007046      182.5848315699      250.7896682955
       22.4353305677     5634.9906052890         1        22        23      133.6699207645      167.3811626407      244.5274708663
       57.5777032285     5640.9412847504         1        41         5      127.4502684696      188.7682966164      261.6428412361
       68.7034090974     5640.1851628982         1        26        20      127.5763053751      197.3057084645      275.0535057787
       18.5792985945     5631.2246121050         1        41        42      114.2595835181      196.2721956645      264.1153952236
       16.6016399585     5631.4639808599         1        27        42      124.7540871940      183.7417333909      258.5667357177
       60.2547382219     5640.7136738481         1        38        43      136.8165442125      172.3900248628      248.3983188480
       21.8354242969     5633.0265607309         1        44        43      120.2016855442      184.7279123256      224.8469566995
       55.1076862030     5641.4578462301         1        42        39      125.6093623571      196.4755779488      276.5042528021
       55.9219589363     5640.9415592781         1         1        42      125.9347260162      193.1371622059      273.5819102266
       32.9157348363     5629.3623822187         1        39        20      111.4514155896      197.3000407304      257.8163720049
       20.4881137393     5635.4328420607         1        44        44      126.5709433462      170.2637635091      212.0330632803
       33.3916761006     5629.4827002150         1        14        16      108.5645679511      191.5328477849      248.9064620229
       29.6248031484     5632.0316557011         1         1        44      115.3573429371      193.2952605774      256.0277861433
       30.5109737993     5626.6973118082         1        35        27      134.8206275588      166.9835850374      261.3909232815
       30.7932066848     5627.8833753086         1         1        44      125.8806560893      169.8022476670      239.5783628645
       32.1264947397     5630.6183039092         1         8        40      116.1110575821      182.8455087915      242.4353367997
       57.6377357893     5642.1640989539         1        39        17      122.4858768235      195.7446824931      269.7287828315
       35.7468353927     5630.3120809435         1        10        45      128.0513141823      171.7970322640      246.0250127205
       18.5514102282     5632.4285485501         1        30        45      129.5867775857      170.6927690268      242.4276708712
       30.4763604849     5626.7635720870         1        28         1      131.0839693723      178.2855530508      253.1179170348
       20.9202040494     5633.7022969544         1        45        11      146.7238480447      149.4925436875      242.4180178057
       30.7854156724     5627.1116343113         1        37         1      116.3306333670      188.1626865401      232.4825894424
       59.8794483465     5642.1373006637         1        45        11      131.5316023855      177.5965704167      251.6442334911
       70.8312648443     5639.5854072948         1        46        44      136.8956059089      173.4404131262      249.6510463360
       21.0084654064     5635.6151512893         1        46        46      128.7664533283      164.0637270859      228.2115067349
       57.4506307851     5641.1856760471         1        31        47      124.1168855151      199.6597715050      278.4546608562
       19.0669013478     5631.6776859750         1        42        48      116.6225618799      195.0179753234      263.8832283401
       15.4547480035     5630.9122041204         1        47        48      133.4213722144      173.2571989716      243.9939362767
       56.0051633630     5642.7643125967         1        45        41      144.6379661202      157.5551816189      240.6866032617
       32.9336453139     5630.3725577130         1        47        26      136.8691206593      162.2713502584      239.3885918402
       17.6651503223     5634.9096830746         1        48        31      138.6794704535      166.1760967705      253.6204332445
       32.4057853807     5630.2703951139         1        47        22      121.7329675150      182.3142360809      247.5813813388
       18.7864210764     5631.7625271898         1        47        12      134.4784745899      172.7460498739      248.0578825688
       17.5025965691     5631.2124056724         1        47        49      121.6126048791      188.0328020485      254.8169506991
       19.9463608677     5631.3276764899         1        31        31      116.2242474930      195.4283458006      255.5850647707
       17.4749329925     5632.4006105900         1        45        50      140.4496160646      156.7909517367      245.6910972087
       15.5078001824     5631.6364553658         1        50        50      134.8426043202      167.9045267691      244.1718859833
       30.7838309059     5631.2475173668         1        26        47      136.9267812804      169.8182611675      258.4538807300
       31.2700993199     5630.8917288392         1        29        49      120.7515937420      190.9557274852      255.6630617668
       18.8215190527     5630.6166351363         1         9        50      141.4526848287      160.7861040841      244.6256064054
       54.7940827512     5641.3892134194         1        30        49      126.8211981460      185.0648559022      250.7696955751
       17.4385445364     5631.4080898047         1        49        41      118.0407410211      188.7817297857      256.0299460301
       32.0220399122     5629.5908714936         1        49        29      119.7511882458      188.2714354704      251.9879561509
       32.9927935778     5628.9261151959         1        46         5      126.1803587357      167.0365475161      224.9316835230
       35.2395246046     5631.6509285838         1        26        21      129.3139722513      174.0627212891      242.5786826530
       31.7981930303     5630.6350171052         1        12        28      137.4975183548      170.1221275108      261.5662698027
       31.5632131497     5632.9837626890         1        51        11      134.3050535885      158.7242797523      226.2760312599
       24.6217693824     5634.0152810179         1        51        24      119.2079885784      178.9808706381      243.9072744253
       23.4823961964     5634.2758628222         1        37        52      116.3054871766      190.0960280267      240.8799033968
       17.4226798209     5633.7275863817         1        52        51      128.4130401877      171.9418655818      229.8599087372
       30.9956745630     5628.7901709403         1        29        33      125.7088643442      180.2546648316      254.0397413538
       44.9895587428     5633.1370621086         1        33        53      118.5895985535      175.5186275728      222.8323915010
       33.2821464832     5629.9828040456         1        52         9      129.9078037688      164.4252862946      221.4430447676
       29.2526731811     5628.7415852573         1        52        12      126.8362964137      171.7114876981      210.4263618393
       31.3450914826     5624.8313537354         1        32        47      125.5248740832      183.0500604031      260.4347787397
       28.4653269689     5629.1890161588         1        54        49      122.4205209160      183.9862284453      256.6143203304
       25.3343981761     5633.3845670218         1        54        55      119.7890295428      187.3519870218      252.6702671425
       17.9273970383     5633.9849357345         1        36        55      135.4556546114      165.5766012054      232.1516346454
       23.0111949500     5633.6526982303         1        55        26      121.3193568498      183.0168060938      241.0921274063
       67.7597278367     5639.9085799569         1        55         8      130.5456657016      182.2785708995      250.4256645481
       29.3201782710     5626.2822336011         1        49        54      115.1769849513      195.6984737419      265.6784215766
       32.6364784928     5628.2807474004         1        41        54      123.9372593208      181.4256155226      252.2044694787
       30.1747637770     5630.7481089041         1        56         5      122.7941074980      181.0895163892      248.6916914108
       15.8103212307     5633.6286318007         1        56        56      120.3028674277      187.2432696018      259.4902329202
       27.5088032293     5629.1322033287         1        55        41      117.7413118302      188.4903216841      254.1749373318
       29.4807300102     5628.0160959893         1         9        56      111.5224478292      198.3472071696      251.8837449288
       30.0387000716     5624.6373209915         1        56         9      125.5034572283      184.3531651866      259.2296961515
       25.2019528386     5632.9200019936         1        55        56      126.3788207278      180.6517745386      259.6286126445
       19.7824669341     5632.6983796897         1        39        57      133.7264018452      170.2727799558      253.9129036620
       17.0052368008     5630.4274433393         1        27        57      139.6387560937      168.1372814690      254.7890062864
       16.4156290064     5631.5030765431         1        57        42      123.3242174424      184.8743079254      255.5407697547
       31.7683311524     5631.9737839403         1        58        49      119.6943613057      184.3058635536      254.2752576265
       29.7470229820     5629.1730586229         1        58        30      129.8011386095      159.0406261082      228.4834066195
       27.6954517448     5635.8854543354         1        46        59      127.8167077672      160.7908148508      226.6825316092
       20.1034760546     5635.3454185452         1        59        58      128.0926769413      161.6955163030      228.8372325532
       26.8916284025     5634.3659503539         1        38        58      123.6136303983      164.4201177057      227.8277099216
       54.6080913389     5641.2421019318         1        57        47      139.9201031424      175.2507379518      269.9336754178
       32.9460706730     5630.4623204719         1        41        59      120.7362427803      177.8682407410      245.6523942115
       30.2251601850     5628.8192476507         1        41        59      128.9641001342      157.0350572122      225.4466913367
       30.5088565990     5627.8047798995         1        32        47      133.9949002506      164.9725830268      249.3539482334
       28.9556445925     5628.7586537362         1         9        16      137.5156088143      161.7162278342      236.9351705977
       26.8422266776     5635.6937559507         1        16        38      134.3095947841      162.5112889151      219.5729190270
       23.0791430252     5633.5823834193         1        60        16      130.0042979265      166.1820764286      244.8773351417
       69.3070383411     5639.7690528598         1        60        32      137.2266711905      178.0718949832      264.7587725660
       32.6274860729     5631.4389816632         1        60        33      118.6006317769      181.5843540509      230.9231043531
       30.6668733651     5630.3071352277         1        30        60      111.4247115581      186.2219343860      242.5948867152
       25.6769546674     5633.1290634917         1        61        15      126.9916859198      175.8027359791      244.2056603206
       16.6493106853     5634.0102391009         1        61        60      118.8301069194      184.2552091155      240.4613635815
       29.4387596290     5627.0676853574         1        41        61      125.7434611876      176.9369284599      254.8842858880
       29.9107825986     5626.5144782029         1        60        49      128.3208062787      172.6600671643      255.7362557652
       31.3437746288     5634.8777875003         1        60        58      132.5766384286      164.5095024153      231.8040076413
       58.9880912377     5640.8873591926         1        35        61      136.8672010738      175.7466806600      267.1463927231
       32.5055184863     5629.3414639413         1        61        40      118.7015173028      181.6180539240      223.7205118099
       20.5928525325     5632.9183606080         1        31        13      133.9219757123      170.9686524240      255.7166506966
       28.2414209473     5630.3975254857         1        12        51      131.6888890844      159.7596228633      216.0904853813
       61.5585291778     5641.7678045554         1        39        31      138.0305164541      178.6830027576      269.1969440602
       36.3538407711     5630.2977084483         1        30         8      131.1368918496      168.3473914737      245.2643077994
       58.8791670842     5641.9229649625         1        18        13      134.7294204825      181.6186332774      268.8543928238
       29.4652925768     5629.3666922634         1        35        27      125.3833977794      178.2011082387      256.2300074072
       32.9981295793     5633.5006582605         1         3        62      116.5055825379      191.8836262732      257.2234722943
       36.7575485088     5630.0372714590         1        33        10      111.6476086476      189.6838900795      242.0151106567
       37.1407813642     5632.2082865783         1        62        22      118.3182427178      180.0113541489      217.6262024350
       36.6095270672     5633.0079542152         1        62        34      116.3674749563      182.9677588825      211.0758176695
       30.2120251512     5633.6040926330         1        23        62      120.6288114819      177.6676697110      228.2422945776
       36.2657922368     5628.3662255329         1        38        63      114.0774389515      182.8632049944      227.2939348420
       46.9072241378     5632.3251231767         1        53       130      116.7981725996      173.6796610063      225.3880501250
       37.7643997608     5631.6376295995         1        63        58      114.3327599925      176.5635651658      223.7409444935
       29.1494416530     5628.5381639947         1         9        64      134.0008877821      168.7295540747      239.5852783440
       35.9283563003     5631.6880004280         1        38        63      110.2924859781      184.0774687364      225.1748182506
       28.9897552371     5635.3617442039         1        62        63      117.7427664812      179.5860172865      225.3620336038
       34.1244269935     5629.6272299102         1        12        64      127.1588358477      170.8020042309      217.8928307991
       31.8592466154     5630.8465910077         1        63        10      111.7338034657      181.8656655054      225.5557578964
       35.1479436874     5631.4369563608         1        29        63      124.7643920178      175.9935212586      239.4641435976
       21.0954837177     5631.1571701321         1        33        33      120.3736479932      183.9663163785      240.0301787338
       34.9163715511     5633.4661759372         1        33        63      123.4509848200      178.1817672313      236.1147385947
       31.5826724839     5631.5752109200         1        64        12      139.7011026359      160.3459106674      251.6780219579
       31.2758988533     5626.7512227588         1        13        44      130.4958625638      169.6823327641      229.0819081520
       45.2360711640     5632.8757728761         1        53        65      117.7673858156      170.0914594748      214.1852340212
       42.3415513390     5628.7721931222         1        58        65      130.9734146642      160.6721756341      225.4867204947
       34.1474945034     5627.9755943930         1        64        12      131.1541151829      166.6292302567      219.0834145324
       42.0986183854     5629.6949199078         1        65        58      127.0997367565      160.7982286872      218.8369840605
       36.3767054441     5631.8836376849         1        65        55      131.3934557603      165.9232629597      232.2935876392
       28.9108718953     5633.7080337094         1        20        69      133.9272827355      175.3850602664      254.0060377393
       55.4717302748     5640.9605494078         1        50        47      139.4547893976      174.4014755392      261.8366458886
       31.6782818031     5629.8070973620         1        66        31      131.0932045486      179.3622161362      255.7735378841
       33.4217859379     5626.8840877181         1        39        20      129.9374046493      180.2900273692      257.5365354529
       38.0890850009     5631.5038233813         1        66        39      122.7704483565      173.5456754500      234.4277777367
       23.3887262652     5632.4310197007         1        54        67      114.2375825372      198.4842156768      270.6553269240
       61.2925324876     5641.0154005554         1        67        66      129.3239281778      195.1575675307      279.5050220006
       33.4454526743     5629.7865069400         1        67        27      132.9583764169      174.9758134944      260.3647932280
       29.3405217262     5627.8565128389         1        47        67      124.1091239455      187.9282336260      260.9073210327
       22.5525899461     5634.0303646197         1        68        56      111.1514451449      200.9618173551      261.7526685448
       16.4240854639     5634.3769371584         1        68        67      124.6663027461      183.2641089741      259.6347758996
       32.5175706855     5630.5547909860         1        68         1      128.4936613025      175.0763130576      253.0494738656
       29.2945186364     5634.1427611633         1        69        25      128.7387385397      179.6636464179      243.2022761701
       21.4682124483     5635.1392831559         1        66        69      134.3860905690      166.5309255780      247.3180956697
       66.8947185813     5640.0953293412         1        69        68      125.1816240374      198.8295941332      274.4162319811
       29.6459147760     5629.5502843552         1        68        12      119.5966294527      187.5282209635      245.7784034548
       31.1416307282     5630.1397613777         1        69        13      124.0827906896      184.1051500912      249.2810152748
       30.7311191703     5630.1351093538         1        67        26      131.6655507767      178.0776980226      270.0555780094
       32.6519401059     5631.1844658077         1        67        27      137.0770414396      173.7395180215      265.1563043737
       30.6124911482     5632.2029623210         1        67        26      126.9471313153      184.1952255326      265.6325950548
       29.4223023922     5626.1187779339         1        67        47      129.2240095225      185.7140451239      261.6658379760
       53.9742344992     5641.3436167199         1        49         9      121.8408951858      194.3446420389      264.4127363586
       31.0693774092     5629.8127732697         1        70        54      127.3641480364      172.5423039920      253.1049547906
       30.1402280658     5630.7849061790         1         5        71      123.5689308767      181.4898210428      245.1658013601
       33.9505948022     5630.5493205537         1        70        71      131.6480010864      173.0787224140      252.8715974616
       33.9041277480     5627.9632481422         1        67        72      128.5165445277      182.2561631115      270.6176386857
       22.2691177986     5633.8275721253         1        72        70      123.7744212935      185.9149685920      271.5609758550
       31.5090565526     5630.3446165644         1         9        73      115.5654139417      186.3552044259      235.9121152811
       34.1457291667     5630.0075111258         1        70        73      119.9697923690      181.3002201211      242.5702984972
       29.5717073737     5631.1758678776         1        73         9      114.8923580798      194.7783751828      258.1272756071
       68.8765907850     5639.8792654353         1        73        71      136.5219747923      179.8997336824      265.2730248571
       29.0463182527     5627.3462220073         1        49        73      128.5657091961      177.0977952475      255.3401538654
       30.2094642745     5627.5126325708         1        71        41      136.1863339449      164.8612118529      248.1204442917
       34.9207026884     5629.5497922390         1        70        71      129.6097638230      174.8494415057      252.1574211910
       32.1361739732     5630.2472885678         1        56        70      122.5734254897      182.3973102176      251.6580008537
       32.1160118389     5629.9563114117         1        73        12      112.9746680222      202.2094899002      268.3078938487
       29.7301206997     5632.3413912348         1        73        29      122.2866518087      187.7656658371      262.9559856072
       30.4692504700     5626.7750538063         1        57        74      131.6075354389      174.8809609192      264.4414090145
       16.8495671158     5633.0983228013         1        71        71      125.5134675107      182.9452192675      261.4305748942
       16.7914469239     5633.7023887596         1        73        73      120.3201755734      184.6473002236      235.9345886030
       37.4406947230     5629.1321287879         1        75        72      131.8187579724      174.4237753410      236.5885443289
       37.9655210695     5627.1444381893         1        72        74      125.3715348836      182.3439483918      267.2389907707
       34.2303637722     5630.8155970285         1        12        75      123.0787727227      180.1795369072      217.1139708379
       58.9788665896     5640.7557296896         1        74        75      133.6073493308      185.6006691729      273.6605947306
       33.6259700023     5627.1699169540         1         1        74      122.6693540339      187.2582109371      251.6602638989
       37.6584380279     5629.7870070118         1        72        75      122.2797969200      183.0137241815      252.9505172044
       55.1862405903     5641.1136705042         1        50        41      139.6120306299      172.6315624314      260.2160716872
       24.9970501028     5632.8550042481         1        77        71      128.4172931160      183.5826446817      244.1478732798
       29.2550668734     5626.3883202461         1        49        73      128.0429843761      171.8915126530      245.6024040283
       35.0383194682     5629.9576205860         1        41        76      121.7328083333      173.2157421660      233.5298663779
       28.5402766241     5628.4159129129         1         5        76      131.3649663815      179.0912200314      244.7923997256
       61.3023501954     5640.6692675791         1        76        29      139.1014096542      177.2858365184      261.2453240481
       35.3292530032     5630.4555636447         1        77        42      106.7755806564      198.4033139156      254.2932545366
       17.9431768176     5634.4114608924         1        77        76      117.2841045169      190.4220506155      249.2315918634
       35.8308862458     5627.7318126868         1        78        74      134.2219255546      172.2358612134      247.9089676014
       32.0210948603     5633.5519443837         1        72        78      136.3476837122      168.2297267237      243.5009631773
       26.1120519101     5633.0405671380         1        77        74      133.9576526873      177.4082436541      236.8237238528
       29.7766668793     5628.7444808552         1        74        57      130.8827008360      177.6105704853      248.5167451425
       36.2077574309     5629.1092708899         1        79        76      124.7628742933      182.8004317342      252.1511904022
       34.2887260608     5631.2266806826         1        79        29      134.9752000653      163.5266821058      234.4323561031
       38.0509246752     5631.3504097573         1        78        26      142.1461684801      161.4130486532      215.8651454224
       33.7747894546     5630.9432427208         1        55        79      132.3396607161      166.7692115878      229.7403108508
       31.1682786819     5628.6389726053         1        79        36      140.9056496718      161.2381516161      233.0181250214
       67.8726811711     5639.6164734193         1        22        77      136.2120864609      183.2054245002      268.2807911982
       38.1059433962     5630.9924869941         1        79        53      127.8805503640      170.2519540919      225.4324860076
       28.8507261205     5628.5130372092         1         1        77      135.8072645691      171.3900872026      241.5588253017
       34.0502438742     5630.6902044014         1        80        26      131.6708205266      170.1296368177      233.3771788599
       20.5006501405     5634.7688354084         1        80        79      137.0008802920      168.7780827511      237.1135533671
       32.5560272945     5629.5907942831         1        80        28      144.1925156198      158.1657934002      225.5698373976
       30.2809337134     5624.1542599811         1        71        41      128.1977500908      182.4846687091      249.9782010716
       35.7563858748     5629.9742231029         1        80        22      136.8903974033      163.8172404031      228.5918416639
       35.5065415447     5634.0371485600         1        81        78      142.0400702922      163.0749610341      239.1590224680
       30.1169152793     5634.0826396824         1        80        81      147.0067827172      159.2874425359      245.8882024133
       36.8996644715     5631.8130332416         1        77        82      124.7190347376      182.8115972494      252.3012897265
       31.1200870929     5633.6362044684         1        80        82      137.4264522689      172.1435266870      255.4950796166
       38.6832668349     5628.9063973122         1        67        82      117.6549942686      193.3370030161      269.3799102206
       34.2198918459     5631.1799905322         1        22        82      135.4312608650      174.9304720114      253.8808710943
       25.7183320149     5633.2400102733         1        72        83      140.1649126792      164.4646057011      266.2445341578
       29.2737271221     5633.4056344747         1        83        82      139.9749710454      166.2396810260      259.6420647359
       30.4024527461     5634.8528957868         1        83        81      147.5837295104      159.2008401655      256.0778102939
       34.8323461766     5629.1082041313         1        72        68      122.7490274788      185.3847163768      257.3002104438
       31.7234090308     5634.8587076009         1        84        78      130.0884439402      171.2461790446      217.3037935569
       31.8857315473     5630.3103160162         1        84        55      126.2104618639      170.7011864586      229.1577154014
       33.9261829903     5629.9341200727         1         1        74      128.0992155685      177.9702452963      244.3696969508
       30.0851780454     5634.1470691172         1        85        23      111.5755596396      195.1456054993      252.0518130436
       29.4132611903     5635.2431755224         1        86        87      118.8456629113      185.1026815476      240.8187612010
       32.4174274111     5631.5217229296         1        86        85      120.6187562317      181.1264202146      230.5638058708
       31.3220395568     5629.8711388481         1        77        86      125.9923305863      174.0970196691      235.7200974375
       35.5703103125     5629.1379745581         1        57        77      115.8205692458      180.1350551422      246.1879130787
       33.6968382806     5632.3561444643         1        85        39      113.7606123559      196.7244926029      256.9191653168
       36.0988391900     5632.8404728416         1        73        84      122.0633646166      169.7340009072      211.4922117982
       25.5460623483     5633.6898786250         1         3        86      123.3252217093      181.7723177813      249.9664610123
       30.3998365670     5634.6434171932         1        62        87      119.1871337971      181.0415527988      225.4157844350
       73.2558245460     5640.8129886659         1        23        85      136.6882530410      183.6355771325      262.3126430691
       31.8669559619     5628.1632907961         1        86         2      125.8695877074      179.7701635290      252.7598324791
       33.4577086951     5628.1590458177         1        85        17      123.6766895272      183.6955890226      259.0698210879
       28.1926951113     5631.8780306710         1        75        74      108.5184991920      206.0325494217      258.3282630505
       31.5910893081     5630.0964665153         1        88        74      126.9058222084      170.4363683459      232.7439281137
       33.4720893567     5632.5096547014         1        89        90      119.8191100622      191.1417494009      256.2789751653
